area;ciudad;conglomerado;panelm;vivienda;hogar;p01;sexo;edad;p04;p05a;p05b;p06;p07;p08;p09;niveleducativo;p10b;p11;p12a;p12b;p15;p15aa;p15ab;cod_inf;p20;p21;p22;p23;p24;p25;p26;p27;p28;p29;p30;p31;p32;p33;p34;p35;p36;p37;p38;p39;p40;p41;p42;p42a;p43;p44a;p44b;p44c;p44d;p44e;p44f;p44g;p44h;p44i;p44j;p44k;p45;p46;p47a;p47b;p48;p49;p50;p51a;p51b;p51c;p52;p53;p54;p54a;p55;p56a;p56b;p57;p58;p61b1;p63;p64a;p64b;p65;p66;p67;p68a;p68b;p69;p70a;p70b;p71a;p71b;p72a;p72b;p73a;p73b;p74a;p74b;p75;p76;p77;p78;sd01;sd021;sd022;sd023;sd024;sd025;sd026;sd027;sd028;sd029;sd0210;sd0211;sd03;ced01a;estrato;factorexpancion;nnivins;ingrlaboral;ingpc;condicionlaboral;codicion_empleo;desempleo;secemp;grupo1;sectoreconomico;prov;dominio;pobreza;epobreza;upm;id_vivienda;id_hogar;id_persona;periodo;mes
1;50150;50150;53;6;1;2;2;33;2;10;10;1;1;6;;8;3;;1;20920201;6;1;;1;2;12;2;;;;;;;;;;2;52;; ;;1;2;52;8521;2342;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;2;1;2;2;1;2;2;2;2;2;2;2;1;1;512;55,41912837;5;;421,75;7;;1;;;;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;6;1;1;1;36;1;1;10;1;2;;2;9;5;;1;30110406;6;1;;2;1;;;;40;;1;2;1;20;1;4;;;; ;;;;;8521;2330;1;;1;2;2;2;1;2;1;2;2;1;1;1;8;1;2;;;;1;40;;;;;;;;;;;;1;;;;;700;500;1;8;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;76,12777257;5;1208;303;1;1;;1;2;16;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202504;4
1;50150;50150;53;6;1;2;2;33;2;10;10;1;1;6;;9;2;;1;20920201;6;1;;2;2;12;2;;;;;;;;;;8;52;; ;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;2;1;2;1;1;2;2;2;2;2;2;2;8;1;512;76,12777257;5;;303;7;;1;;;;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202504;4
1;50150;50150;53;7;1;1;1;51;1;10;10;1;2;;11;8;2;;1;11010203;6;2;50550;2;1;;;;16;8;;4;;;;;;;; ;;;;;4922;8322;6;2;;;;;;;;;;;;;10;3;1;1;3;1;1;66;;;;;;;;;;;;5;720;2;;300;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;5;420;206,6666667;4;1;;1;8;8;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;7;1;2;2;49;2;10;10;1;2;;2;8;2;;1;11010203;6;1;;2;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;5;;206,6666667;9;;;;;;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;7;1;3;2;65;6;2;10;6;2;;1;6;6;;;;6;1;;2;1;;;;4;1;;4;;;;;;;; ;;;;;111;6310;6;2;;;;;;;;;;;;;5;10;1;1;3;2;1;4;;;;;;;;;;;;5;0;2;;0;;;;;;; ;2;;1;200;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;4;0;206,6666667;4;1;;2;6;1;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;7;1;1;1;52;1;10;10;1;2;;2;8;2;;1;10410307;6;2;50550;1;1;;;;77;;1;4;;;;;;;; ;;;;;4922;8322;6;2;;;;;;;;;;;;;20;3;1;1;3;1;1;77;;;;;;;;;;;;5;700;1;25;335;;;;;;; ;2;;2;;1;150;2;;2; ;2; ;;;;;;;;;;;;;;1;512;76,12777257;5;390;310;4;1;;1;8;8;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202504;4
1;50150;50150;53;7;1;2;2;50;2;10;10;1;2;;2;8;2;;1;10410307;6;1;;1;1;;;;14;2;;2;1;40;7;;;;; ;;;;;4791;5244;6;2;;;;;;;;;;;;;3;9;1;1;3;2;1;14;;;;;;;;;;;;5;150;1;30;100;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;76,12777257;5;80;310;2;1;;2;5;7;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202504;4
1;50150;50150;53;8;1;1;1;55;1;1;10;1;2;;5;6;2;;;;6;1;;1;1;;;;16;8;;4;;;;;;;; ;;;;;8411;8332;1;;2;1;2;1;1;1;1;2;2;1;1;1;34;1;2;;;;2;40;5;0;150;6330;6;2;10;1;2;3;2;1;;;;;1558;69;1;18;0;1;20;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;3;1665;540,25;1;1;;1;8;15;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;8;1;2;2;52;2;10;10;1;2;;3;6;3;;;;6;1;;2;2;8;;;5;1;;2;1;40;4;4;;;; ;;;;;150;9212;7;;;;;;;;;;;;;;30;10;1;2;3;2;1;5;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;3;;540,25;2;1;;2;9;1;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;8;1;3;2;30;3;10;10;6;2;;5;7;3;;;;6;1;;1;1;;;;24;8;;4;;;;;;;; ;;;;;5510;9112;2;;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;3;4;3;1;72;;;;;;;;;;;;5;;;;;460;0;1;36;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;4;496;540,25;1;1;;4;9;9;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;53;8;1;4;2;19;3;10;10;6;1;1;;7;3;;;;6;1;;1;2;12;2;;;;;;;;;;11;;9; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;55,41912837;4;;540,25;9;;;;;;5;6;0;0;50150004002;5,015E+17;5,015E+18;5,015E+20;202501;1
1;50150;50150;56;1;1;1;1;28;1;1;10;6;1;6;;9;1;;2;;6;2;120550;1;2;12;1;1;55;;1;4;;;;;;;; ;;;;;9311;3423;2;;2;2;2;2;1;1;1;2;2;1;1;1;8;1;1;6;2;1;2;40;15;0;9311;3423;6;2;6;1;1;3;2;1;;;;;430;40;1;36;300;2; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;806;767;1;1;;1;3;18;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;1;1;2;1;31;7;1;10;6;2;;2;9;5;;1;30410401;6;2;120550;1;1;;;;50;;1;4;;;;;;;; ;;;;;4711;3322;2;;2;1;2;2;1;1;1;2;2;1;1;1;1;1;2;;;;1;50;;;;;;;;;;;;1;;;;;650;65;1;13;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;728;767;1;1;;1;3;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;1;1;1;1;28;1;1;10;6;1;6;;9;1;;2;;6;2;130355;1;1;;;;60;;1;4;;;;;;;; ;;;;;9311;3423;2;;2;2;2;2;1;1;1;2;2;2;1;1;8;1;1;6;2;1;2;40;20;0;7310;3118;6;2;9;1;1;3;2;1;;;;;430;40;1;3;100;2; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;573;523;1;1;;1;3;18;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;1;1;2;1;32;7;1;10;6;2;;2;9;5;;1;30410401;6;2;130355;1;1;;;;60;;1;4;;;;;;;; ;;;;;4711;3322;2;;2;2;2;2;1;1;1;2;2;2;1;1;3;1;1;20;1;1;1;60;;;;;;;;;;;;1;;;;;430;40;1;3;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;473;523;1;1;;1;3;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;2;1;1;2;74;1;1;10;3;2;;1;6;6;;;;6;2;50555;1;2;12;2;;;;;;;;;;11;;12; ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;1;150;1;700;1;20;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;4;;870;9;;;;;;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;2;1;1;2;75;1;1;10;3;2;;1;6;6;;;;6;2;50555;1;2;12;2;;;;;;;;;;11;;12; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;700;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;4;;700;9;;;;;;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;3;1;1;1;51;1;10;10;4;2;;2;9;5;;1;30610401;6;2;50450;2;1;;;;40;;1;4;;;;;;;; ;;;;;7420;3521;6;2;;;;;;;;;;;;;15;6;1;1;2;1;1;40;;;;;;;;;;;;5;1300;2;;500;;;;;;; ;2;;2;;1;200;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;800;880;1;1;;1;3;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;3;1;2;1;26;3;10;10;6;2;;2;8;3;;1;20210113;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;7420;3431;6;2;;;;;;;;;;;;;4;6;1;1;2;1;1;40;;;;;;;;;;;;5;1500;2;;600;;;;;;; ;1;120;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;900;880;1;1;;1;3;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;3;1;3;1;22;3;10;10;6;1;6;;8;1;;2;;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;7310;3521;6;2;;;;;;;;;;;;;2;6;1;1;2;1;1;40;;;;;;;;;;;;5;700;2;;200;;;;;;; ;1;120;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;500;880;1;1;;1;3;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;3;1;1;1;52;1;10;10;4;2;;2;9;5;;1;30610101;6;2;50450;2;1;;;;54;;1;4;;;;;;;; ;;;;;7420;8132;6;2;;;;;;;;;;;;;2;6;1;1;3;1;1;54;;;;;;;;;;;;5;800;2;;250;;;;;;; ;2;;2;;1;200;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;550;656,6666667;1;1;;1;8;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;3;1;2;1;26;3;10;10;6;2;;2;8;3;;1;20210113;6;1;;2;1;;;;54;;1;4;;;;;;;; ;;;;;7420;3431;6;2;;;;;;;;;;;;;4;6;1;1;3;1;1;54;;;;;;;;;;;;5;800;2;;250;;;;;;; ;1;120;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;550;656,6666667;1;1;;1;3;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;3;1;3;1;22;3;10;10;6;1;6;;8;1;;2;;6;1;;2;1;;;;54;;1;4;;;;;;;; ;;;;;7310;3118;6;2;;;;;;;;;;;;;1;6;1;1;3;1;1;54;;;;;;;;;;;;5;800;2;;250;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;550;656,6666667;1;1;;1;3;13;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;4;1;1;1;83;1;1;10;1;2;;1;4;6;1;;;6;1;;1;1;;;;60;;1;4;;;;;;;; ;;;;;4761;5221;6;2;;;;;;;;;;;;;60;6;1;2;2;1;1;60;;;;;;;;;;;;5;600;1;3;350;;;;;;; ;2;;1;240;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;3;253;366,5;4;1;;1;5;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;4;1;2;2;77;2;1;10;1;2;;1;6;6;;;;6;1;;1;1;;;;42;;1;4;;;;;;;; ;;;;;4761;5223;7;;;;;;;;;;;;;;60;6;1;2;2;1;1;42;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;240;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;4;;366,5;5;1;;1;5;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;4;1;1;1;82;1;10;10;1;2;;1;4;6;1;;;6;1;;1;1;;;;40;;1;4;;;;;;;; ;;;;;4761;5221;6;2;;;;;;;;;;;;;65;6;1;2;3;1;1;40;;;;;;;;;;;;5;1000;2;;500;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;3;500;250;1;1;;1;5;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;4;1;2;2;78;2;10;10;1;2;;1;4;6;1;;;6;1;;1;1;;;;20;1;;4;;;;;;;; ;;;;;4761;5223;7;;;;;;;;;;;;;;65;6;1;2;3;1;1;20;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;3;;250;5;1;;1;5;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;6;1;1;1;24;1;1;10;6;2;;3;7;3;;;;6;1;;1;1;;;;52;;1;4;;;;;;;; ;;;;;4741;5223;2;;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;25;4;1;1;52;;;;;;;;;;;;1;;;;;700;70;1;6;;; ;2;;2;;1;200;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;4;776;976;1;1;;1;5;7;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;6;1;1;1;29;1;10;10;6;2;;11;7;3;;;;6;1;;1;2;12;2;;;;;;;;;;9;24;; ;;1;5;24;6120;3322;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;2;1;1;1;1;2;2;2;2;2;2;2;2;1;512;19,14334012;4;;;7;;1;;;;5;6;;;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;6;1;2;1;24;7;10;10;6;2;;3;7;3;;;;6;1;;1;2;12;2;;;;;;;;;;11;;3;1;;1;5;8;4741;5223;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;2;2;2;2;1;2;2;2;2;2;2;2;2;1;512;19,14334012;4;;;8;;1;;;;5;6;;;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;7;1;1;2;40;1;10;10;6;2;;2;9;5;;1;30410302;6;1;;1;2;12;1;1;30;3;;1;1;20;7;;;;; ;;;;;1071;7512;6;2;;;;;;;;;;;;;5;9;1;1;3;1;1;40;;;;;;;;;;;;5;100;2;;60;;;;;;; ;1;200;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;17,98141534;5;40;240;3;1;;1;7;3;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;56;7;1;1;2;41;1;10;10;6;2;;2;9;5;;1;30410302;6;1;;1;1;;;;20;2;;2;1;25;3;4;;;; ;;;;;1071;7512;6;2;;;;;;;;;;;;;4;9;1;1;3;1;1;20;;;;;;;;;;;;5;120;2;;60;;;;;;; ;1;400;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;60;460;2;1;;1;7;3;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;56;8;1;1;2;71;1;2;10;3;2;;1;9;1;;2;;6;2;180150;1;2;12;2;;;;;;;;;;11;;12; ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;1;350;1;200;2;;2; ;2; ;;;;;;;;;;;;;;1;512;19,14334012;5;;550;9;;;;;;5;6;0;0;50150004201;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;1;1;1;2;49;1;10;10;6;2;;11;6;3;;;;6;2;130150;1;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;999999;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;3;;;9;;;;;;5;6;;;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;1;1;2;1;22;3;10;10;6;2;;13;7;3;;;;6;2;130150;1;2;12;2;;;;;;;;;;11;;10; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;4;;;9;;;;;;5;6;;;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;1;1;1;2;49;1;10;10;6;2;;3;6;3;;;;6;2;130150;1;2;12;2;;;;;;;;;;11;;8; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;1;350;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;3;;175;9;;;;;;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;1;1;2;1;22;3;10;10;6;1;2;;7;3;;;;6;2;130150;1;2;12;2;;;;;;;;;;11;;8; ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;4;;175;9;;;;;;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;2;1;1;2;33;1;10;10;3;2;;5;6;6;;;;6;1;;1;1;;;;45;;1;4;;;;;;;; ;;;;;4771;5223;2;;3;2;2;2;2;2;2;2;2;2;2;2;15;1;1;2;2;1;1;45;;;;;;;;;;;;5;;;;;470;0;2;;;; ;2;;2;;1;30;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;4;470;325;1;1;;1;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;2;1;1;2;33;1;10;10;3;2;;5;6;6;;;;6;1;;1;1;;;;63;;1;4;;;;;;;; ;;;;;4771;5223;2;;3;2;2;2;2;2;2;2;2;2;2;2;0;1;1;2;2;1;1;63;;;;;;;;;;;;5;;;;;470;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;4;470;235;1;1;;1;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;3;1;1;2;56;1;10;10;3;2;;11;4;6;1;;;6;2;170150;1;2;12;2;;;;;;;;;;11;;9; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;1;500;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;3;;251,5;9;;;;;;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;3;1;1;2;56;1;10;10;3;2;;11;4;6;1;;;6;2;170150;1;2;12;2;;;;;;;;;;11;;8; ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;; ;2;;2;;2;;1;500;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;3;;252,5;9;;;;;;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;4;1;1;2;45;1;10;10;6;2;;17;9;5;;2;;6;1;;1;1;;;;40;;1;3;1;20;7;;;;; ;;;;;4781;5211;6;2;;;;;;;;;;;;;20;4;1;1;3;2;1;40;;;;;;;;;;;;5;500;1;10;250;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;5;260;260;3;1;;2;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;4;1;1;2;45;1;10;10;6;2;;5;9;5;;2;;6;1;;1;1;;;;60;;1;4;;;;;;;; ;;;;;4721;5221;6;2;;;;;;;;;;;;;22;6;1;1;3;1;1;60;;;;;;;;;;;;5;550;1;20;275;;;;;;; ;2;;2;;1;200;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;5;295;495;4;1;;1;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;5;1;1;2;79;1;1;10;4;2;;1;4;6;1;;;6;2;50450;1;2;12;1;7;49;;1;4;;;;;;;; ;;;;;4711;5221;6;2;;;;;;;;;;;;;15;6;1;2;3;1;1;49;;;;;;;;;;;;5;180;1;30;120;;;;;;; ;1;150;1;1000;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;3;90;620;4;1;;1;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;5;1;2;2;56;3;2;10;6;2;;11;9;1;;2;;6;1;;2;2;12;1;7;30;6;;4;;;;;;;; ;;;;;4711;5223;7;;;;;;;;;;;;;;2;6;1;2;3;1;1;30;;;;;;;;;;;;2;;;;;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;5;;620;5;1;;1;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;5;1;1;2;79;1;1;10;4;2;;1;4;6;1;;;6;2;50450;1;1;;;;30;6;;4;;;;;;;; ;;;;;4711;5221;6;2;;;;;;;;;;;;;15;6;1;1;3;2;1;30;;;;;;;;;;;;5;150;1;50;100;;;;;;; ;1;200;1;1100;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;3;100;1400;4;1;;2;5;7;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;6;1;1;1;34;1;10;10;5;2;;2;9;5;;1;30330101;6;1;;2;1;;;;30;3;;1;1;10;1;4;;;; ;;;;;6910;2611;6;2;;;;;;;;;;;;;2;6;1;1;3;2;1;35;;;;;;;;;;;;5;500;2;;200;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;5;300;437,6666667;2;1;;2;2;13;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;6;1;2;2;34;2;1;10;5;2;;2;9;5;;1;30410302;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;8413;2423;1;;1;2;2;2;1;2;1;2;2;1;1;1;4;1;2;;;;1;40;;;;;;;;;;;;1;;;;;700;300;1;13;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;5;1013;437,6666667;1;1;;1;2;15;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;7;1;1;2;32;1;1;10;3;2;;2;9;4;;1;30410302;6;2;50750;4;1;;;;40;;1;4;;;;;;;; ;;;;;6419;1346;2;;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;;;;1;40;;;;;;;;;;;;1;;;;;900;80;1;10;;; ;2;;1;800;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;5;990;497,5;1;1;;1;1;11;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;7;1;4;2;24;7;10;10;6;2;;2;9;4;;1;30410401;6;2;50750;4;1;;;;40;;1;4;;;;;;;; ;;;;;9700;5311;10;;3;2;2;2;2;2;2;2;2;2;2;2;1;9;1;1;;;1;40;;;;;;;;;;;;5;;;;;200;0;2;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;213,2796617;5;200;497,5;4;1;;3;5;20;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202505;5
1;50150;50150;63;9;1;1;1;34;1;10;10;5;2;;2;9;5;;1;30330101;6;1;;2;1;;;;36;1;;3;1;15;7;;;;; ;;;;;6910;2611;6;2;;;;;;;;;;;;;2;6;1;1;3;1;1;36;;;;;;;;;;;;5;600;2;;150;;;;;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;5;450;484,3333333;2;1;;1;2;13;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;63;9;1;2;2;33;2;1;10;5;2;;2;9;5;;1;30410302;6;1;;2;1;;;;40;;1;4;;;;;;;; ;;;;;8413;2423;1;;1;2;2;2;1;2;1;2;2;1;1;1;3;1;2;;;;1;40;;;;;;;;;;;;1;;;;;870;130;1;3;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;512;100,6562274;5;1003;484,3333333;1;1;;1;2;15;5;6;0;0;50150005801;5,015E+17;5,015E+18;5,015E+20;202502;2
1;50150;50150;71;1;1;1;2;47;1;10;10;2;2;;11;6;6;;;;6;2;50554;1;2;12;1;1;30;2;;1;1;16;7;;;;; ;;;;;5629;5120;2;;3;1;2;2;2;1;2;2;2;2;2;2;0;1;1;6;2;1;1;30;;;;;;;;;;;;5;;;;;160;0;1;51;;; ;2;;2;;1;400;2;;2; ;2; ;;;;;;;;;;;;;;1;511;26,99726573;4;211;307;2;1;;1;5;9;5;6;0;0;50150006203;5,015E+17;5,015E+18;5,015E+20;202507;7
1;50150;50150;71;1;1;1;2;47;1;10;10;2;2;;11;6;6;;;;6;2;50550;1;1;;;;40;;1;2;1;20;7;;;;; ;;;;;4711;5223;2;;3;1;2;2;2;2;2;2;2;2;2;2;0;1;1;2;2;1;1;40;;;;;;;;;;;;5;;;;;220;0;1;50;;; ;2;;2;;2;;2;;2; ;2; ;;;;;;;;;;;;;;1;511;27,26382886;4;270;135;3;1;;1;5;7;5;6;0;0;50150006203;5,015E+17;5,015E+18;5,015E+20;202510;10
